"O_ORDERKEY","O_CUSTKEY","O_ORDERSTATUS","O_TOTALPRICE","O_ORDERDATE","O_ORDERPRIORITY","O_CLERK","O_SHIPPRIORITY","O_COMMENT"
44291427,1434686,"F",220603.56,"1995-02-07","1-URGENT","Clerk#000001971",0,"refully alongside of th"
44291553,622282,"O",7962.83,"1995-11-01","5-LOW","Clerk#000009008",0,"y bold deposits can cajole quickly slyly pending ac"
44291556,980765,"F",2147.81,"1995-03-21","4-NOT SPECIFIED","Clerk#000004587",0,"boost blithely pending ideas. expr"
44291559,199444,"O",256992.32,"1995-08-29","2-HIGH","Clerk#000009372",0," quickly even ideas haggle carefully."
44291587,986785,"O",347721.72,"1995-08-31","4-NOT SPECIFIED","Clerk#000006803",0,"s cajole carefully. bold accounts haggle quietly carefully pending pint"
44291588,866009,"F",63530.21,"1995-02-20","1-URGENT","Clerk#000006591",0,"final foxes detect slyly. fluffily ironic foxes against the blithely final"
44291617,88819,"O",26609.09,"1995-08-13","1-URGENT","Clerk#000002458",0,"regular deposits wake. "
44291651,921814,"O",170898.11,"1995-11-02","3-MEDIUM","Clerk#000004006",0,"re fluffily! foxes wake furiously across the fluffi"
44291652,922991,"F",310041.35,"1995-01-24","2-HIGH","Clerk#000002985",0,"ross the even ideas. furiously special asymptotes "
44291719,923029,"F",268452.82,"1995-01-13","3-MEDIUM","Clerk#000004623",0,"fully even pinto beans. even, regular asymptotes sleep qui"
44291744,330350,"O",223053.07,"1995-09-26","5-LOW","Clerk#000009535",0,"ng dependencies wake blithely blithely spe"
44291747,228721,"O",190496.32,"1995-06-24","3-MEDIUM","Clerk#000003670",0," the pending, express packages. deposits are f"
44291778,861925,"P",58925.47,"1995-05-25","5-LOW","Clerk#000001655",0,"ependencies. even accoun"
44291811,426307,"O",24507.59,"1995-07-12","4-NOT SPECIFIED","Clerk#000004289",0,"ilent requests. bold requests sleep. final, regular theodolites cajole care"
44291873,403030,"F",144079.69,"1995-01-24","5-LOW","Clerk#000004948",0,"rate ironically. final, pending accounts wake furiously ironic frets. fina"
44291936,1065703,"O",237809.62,"1995-11-11","2-HIGH","Clerk#000006333",0,"haggle fluffily against the blithely even ac"
44291939,945344,"F",183136.07,"1995-02-03","1-URGENT","Clerk#000007526",0,"excuses. requests cajole blithely even platelets. express, pending"
44291941,562909,"F",169735.24,"1995-04-07","1-URGENT","Clerk#000004667",0,"ounts. final dependencies use"
44292038,28228,"O",100910.01,"1995-10-09","4-NOT SPECIFIED","Clerk#000004935",0,"ideas at the pending packages sleep"
44292065,1463567,"O",348564.19,"1995-12-12","2-HIGH","Clerk#000000057",0,"ts above the special pinto beans dete"
44292068,248464,"O",239907.65,"1995-10-24","1-URGENT","Clerk#000002795",0,"d foxes. fluffily final deposits "
44292096,1080832,"O",223255.84,"1995-09-09","3-MEDIUM","Clerk#000001004",0,"se packages affix around the blithely i"
44292135,1113292,"O",46966.68,"1995-07-26","5-LOW","Clerk#000000517",0,"carefully against the accounts. carefully bold accou"
44292226,649027,"O",145287.39,"1995-10-19","3-MEDIUM","Clerk#000002803",0,"ronic courts. slyly express "
44292257,873302,"P",125470.14,"1995-02-24","1-URGENT","Clerk#000006766",0,"grate blithely after the always special re"
44292262,871858,"F",197934.73,"1995-01-18","4-NOT SPECIFIED","Clerk#000004998",0,"ckages-- carefully bold reques"
44292357,374630,"O",54971.78,"1995-10-01","1-URGENT","Clerk#000001879",0,"uests nag blithely blithely ironic "
44292358,905834,"O",269448.78,"1995-09-22","4-NOT SPECIFIED","Clerk#000007196",0,"s. blithely pending warthog"
44292384,678307,"F",280985.47,"1995-01-19","5-LOW","Clerk#000003482",0," are carefully finally fi"
44292386,1193950,"O",59394.97,"1995-10-13","1-URGENT","Clerk#000007100",0,"sh. unusual courts sleep against the regular packages"
44292391,1058602,"P",32663.15,"1995-03-13","3-MEDIUM","Clerk#000002786",0,"s. ruthlessly even packages are quickly even, p"
44292423,68102,"P",321629.31,"1995-03-11","2-HIGH","Clerk#000002706",0,"n deposits. furiously final dolphins nag blithely final a"
44292451,504073,"O",203037.51,"1995-12-29","5-LOW","Clerk#000003634",0,"xpress deposits against the ironi"
44292480,402802,"O",84676.02,"1995-06-16","4-NOT SPECIFIED","Clerk#000006778",0,"d platelets haggle. careful"
44292483,1190407,"O",42778.56,"1995-12-20","4-NOT SPECIFIED","Clerk#000006182",0,"xes. bold, bold packages wake. fluffily reg"
44292484,140668,"O",166243.46,"1995-10-01","2-HIGH","Clerk#000004545",0,"sly final packages try to nag during the expr"
44292512,709019,"P",89161.55,"1995-05-15","4-NOT SPECIFIED","Clerk#000002675",0,"ld across the regularly ironic dependencies. pending requests sle"
4730567,1081174,"O",257304.04,"1995-10-31","4-NOT SPECIFIED","Clerk#000003252",0,"y unusual packages. quickly exp"
4730594,1451155,"O",37496.09,"1995-02-25","4-NOT SPECIFIED","Clerk#000003680",0,"lly bold deposits integrate fluffily bold pinto beans"
4730595,1033510,"F",21733.53,"1995-02-09","1-URGENT","Clerk#000008783",0,". blithely ironic plat"
4730597,771100,"F",74754.87,"1995-02-17","3-MEDIUM","Clerk#000000591",0,"fluffily ironic accounts. regular accounts sleep quickly final packages. qu"
4730629,161530,"O",66205.90,"1995-12-06","3-MEDIUM","Clerk#000008598",0,"ithely platelets. foxes dazzle around the special requests. blithely bold "
4730658,266627,"O",37855.77,"1995-10-30","2-HIGH","Clerk#000007463",0,"te. blithely regular ideas sleep slyly. final accounts along the slyl"
4730695,624718,"F",234993.39,"1995-02-28","1-URGENT","Clerk#000004961",0,"rouches along the final pinto b"
4730723,721643,"O",15178.74,"1995-12-31","5-LOW","Clerk#000006652",0," of the quickly regular packages. ruthless, ironic realms against th"
4730788,1439830,"O",56805.43,"1995-09-11","5-LOW","Clerk#000007378",0,"regular, pending deposits toward the evenly regular accounts sleep "
4730791,220918,"O",180837.97,"1995-12-30","3-MEDIUM","Clerk#000009074",0,"zzle quickly among "
4730818,109489,"F",247789.06,"1995-01-17","2-HIGH","Clerk#000004617",0,"iously regular, special foxes. blithely regular instructions "
4730820,1157837,"P",176696.69,"1995-05-25","3-MEDIUM","Clerk#000008031",0," beans alongside of the carefully unusua"
4730850,1244776,"O",36990.83,"1995-06-13","4-NOT SPECIFIED","Clerk#000006752",0,"kages wake carefully slyly regular requests. express, regular deposits prin"
4730887,1203149,"O",54175.15,"1995-07-22","3-MEDIUM","Clerk#000009590",0,"ffily ironic instruction"
4730945,872473,"O",101559.60,"1995-11-26","1-URGENT","Clerk#000008063",0,"ong the fluffily ironic gifts. regular, "
4730982,1466627,"F",93438.96,"1995-02-11","5-LOW","Clerk#000007504",0,"s sleep according to the blithely unusu"
4730983,95914,"O",56777.28,"1995-06-12","4-NOT SPECIFIED","Clerk#000000763",0,"packages are carefully. quickl"
4731012,196840,"O",220458.06,"1995-12-19","3-MEDIUM","Clerk#000005789",0,"es across the pending re"
4731014,130609,"O",207301.51,"1995-09-18","1-URGENT","Clerk#000004168",0,"y regular dinos doze slyly carefully ironi"
4731040,1197463,"F",39448.16,"1995-04-16","1-URGENT","Clerk#000000999",0,"iously regular requests are blithely bold accounts."
4731047,1400881,"F",191651.00,"1995-01-25","2-HIGH","Clerk#000005432",0,"pending deposits breach along t"
4731075,1070716,"P",308628.71,"1995-05-15","4-NOT SPECIFIED","Clerk#000006570",0,"t the carefully regular packages haggle after the dep"
4731079,553840,"F",92826.76,"1995-01-20","4-NOT SPECIFIED","Clerk#000008070",0,"e carefully regular foxes. c"
4731104,855532,"F",74658.08,"1995-01-09","1-URGENT","Clerk#000000583",0,"lar accounts. close instructions according to the f"
4731110,1009288,"O",14031.85,"1995-08-23","3-MEDIUM","Clerk#000003048",0,"theodolites haggle blithely even instructions? final, regular real"
4731136,355327,"O",91906.28,"1995-09-23","4-NOT SPECIFIED","Clerk#000008632",0,"he bold requests. thinly unusual instructions integrate carefully according "
4731142,717142,"O",227521.27,"1995-11-27","3-MEDIUM","Clerk#000004748",0,"cial deposits. slyly"
4731175,1292287,"O",124604.59,"1995-06-28","2-HIGH","Clerk#000004577",0,"al deposits cajole final pinto beans. slyly final warthogs accord"
4731200,947182,"O",102722.11,"1995-08-26","5-LOW","Clerk#000000570",0,"s cajole slyly: slyly ironic platelets nag quietly special platelets. regul"
4731204,677518,"F",252481.15,"1995-02-12","5-LOW","Clerk#000004042",0,"theodolites. quickly regular accounts are furiously silent excuses. carefully"
4731329,270299,"F",6601.70,"1995-01-09","2-HIGH","Clerk#000003452",0,"es nag across the c"
4731332,276370,"P",133916.00,"1995-05-25","5-LOW","Clerk#000002833",0,"ounts. slyly bold packages despite the slyly pending reque"
4731360,970049,"F",172390.10,"1995-01-27","4-NOT SPECIFIED","Clerk#000006424",0,"sits. slyly bold deposits wake. furiously regular pa"
4731361,103954,"O",159291.04,"1995-08-01","2-HIGH","Clerk#000002366",0," along the final deposits dazzle slyly pending dependenci"
4731362,1145437,"O",25708.26,"1995-07-01","2-HIGH","Clerk#000003164",0,"ending requests wake furiously carefully special deposits. sp"
4731392,547754,"O",100681.49,"1995-05-30","5-LOW","Clerk#000002446",0,"y. regular foxes wake? careful"
4731457,1249709,"O",31708.89,"1995-12-04","3-MEDIUM","Clerk#000007748",0,"ongside of the foxes cajole blithely blithely ironic frays. silent depo"
4731524,989071,"O",176621.60,"1995-06-28","5-LOW","Clerk#000002491",0,"lithely pending deposits sleep; furiously express requests abo"
4731554,1191529,"O",92836.22,"1995-10-04","1-URGENT","Clerk#000004193",0,"n instructions alongside of the pains boost carefully final instru"
4731555,1007657,"P",119386.91,"1995-04-27","3-MEDIUM","Clerk#000005765",0,"ss escapades along the quickly bold dependencies sleep special, ir"
4731558,379012,"P",136746.12,"1995-03-29","3-MEDIUM","Clerk#000001064",0," accounts. final instructions boost slyly final instructions"
4731617,640816,"F",134193.57,"1995-01-27","2-HIGH","Clerk#000006052",0,"final deposits. fluf"
4731618,181747,"F",177705.61,"1995-02-01","3-MEDIUM","Clerk#000001114",0,"oxes wake slyly regular requests. perman"
4731650,412450,"P",100248.26,"1995-05-19","1-URGENT","Clerk#000007381",0,"blithe excuses. carefully express requests cajole caref"
4731683,893306,"O",277703.65,"1995-08-09","5-LOW","Clerk#000002406",0,"y blithe ideas nag blithely quick, regular platele"
4731687,737566,"O",287409.23,"1995-12-15","5-LOW","Clerk#000002197",0,"ey players. carefully regular packages detect slyly express accounts. re"
4731718,728750,"O",250319.51,"1995-08-15","2-HIGH","Clerk#000005027",0,"es use carefully. regular, unusual foxes are after the b"
4731719,586054,"P",45377.29,"1995-05-06","2-HIGH","Clerk#000004313",0,"al excuses. ironic dependencies are among the slyly express requests. qu"
4731744,795086,"F",262375.69,"1995-04-04","2-HIGH","Clerk#000008491",0,"cally bold instructions. quickly close"
4731745,1001173,"P",165872.47,"1995-04-16","4-NOT SPECIFIED","Clerk#000006110",0,"bold dolphins wake quickly. evenly express asymptotes according to the sl"
4731746,1183034,"O",245940.65,"1995-05-18","5-LOW","Clerk#000000578",0,"ly final pinto beans-- bold accounts across "
4731750,1156088,"F",63321.10,"1995-01-28","5-LOW","Clerk#000001831",0,"ts against the silent frets "
4731810,204002,"P",153904.14,"1995-04-15","4-NOT SPECIFIED","Clerk#000002549",0,"ncies. ironic platelets are furiously even pinto b"
4731811,1157338,"P",107451.86,"1995-03-30","2-HIGH","Clerk#000005330",0,"ual foxes sleep carefully final orbits. special, regular accounts haggle bli"
4731842,1344538,"O",80348.81,"1995-12-08","1-URGENT","Clerk#000002444",0,"posits haggle blithely according to "
4731843,142729,"P",144342.72,"1995-04-30","5-LOW","Clerk#000003397",0,"hely ironic ideas. sly requests cajole. carefully even ideas affix"
4731844,343537,"O",193322.68,"1995-05-10","5-LOW","Clerk#000008700",0,"e. courts across the slyly bold dependencies haggle carefu"
4731847,751573,"O",58621.42,"1995-09-17","2-HIGH","Clerk#000004422",0,"s haggle carefully. furiously "
4731907,1106744,"O",137352.31,"1995-07-16","2-HIGH","Clerk#000000847",0,"e accounts sleep slyly. ironi"
4731937,136558,"O",14365.69,"1995-07-16","3-MEDIUM","Clerk#000001340",0," pinto beans. bold decoys hinder final accounts. quick"
4731969,531533,"P",151394.97,"1995-04-13","1-URGENT","Clerk#000008951",0,"lyly ironic packages. carefully pending deposits cajole. expr"
4731970,960392,"O",64757.40,"1995-07-27","3-MEDIUM","Clerk#000001827",0," theodolites. quickly express id"
4731973,573185,"O",40014.88,"1995-05-16","3-MEDIUM","Clerk#000001496",0,". furiously silent packages across the unusual packages use ca"
4731974,507388,"O",38901.61,"1995-11-25","2-HIGH","Clerk#000007412",0,"ross the furiously ironic idea"
4732000,1443905,"F",33865.41,"1995-03-31","1-URGENT","Clerk#000008112",0,"grate alongside of the bold requests. even, fluffy acc"
4732004,221392,"F",285011.20,"1995-02-07","5-LOW","Clerk#000000102",0,"mong the unusual accounts haggle carefully around the fluffily"
4732068,689533,"O",216383.78,"1995-09-30","4-NOT SPECIFIED","Clerk#000003905",0,"haggle carefully. carefully un"
4732096,281294,"P",133577.59,"1995-03-30","4-NOT SPECIFIED","Clerk#000009629",0," even depths! ironic dependencies cajole alongside of the sly"
4732129,1245350,"F",149548.61,"1995-01-13","2-HIGH","Clerk#000003651",0,"sual accounts. special ideas try to integra"
4732133,296269,"F",45908.92,"1995-02-17","4-NOT SPECIFIED","Clerk#000008894",0,". slyly regular foxes among the unusual requests sle"
4732161,166427,"F",19496.15,"1995-04-17","3-MEDIUM","Clerk#000004137",0,"orbits wake carefully at the carefully"
4732196,1160731,"O",94146.58,"1995-06-09","3-MEDIUM","Clerk#000000317",0,", even dolphins detect s"
4732291,1118369,"O",218521.82,"1995-06-20","2-HIGH","Clerk#000000868",0,"nusual foxes. frets according to the fluffily bold pinto be"
4732295,1326100,"O",263515.19,"1995-07-21","3-MEDIUM","Clerk#000008203",0,"arefully pending dependencies according to the regular, regular pinto bean"
4732321,271282,"O",52632.93,"1995-12-24","5-LOW","Clerk#000003643",0,"ites. fluffily final accounts after the even instructions are quickly da"
4732325,1063141,"P",339059.71,"1995-04-28","5-LOW","Clerk#000009935",0,"kages grow slyly. ironic theodolites cajole furiously. even, pending "
4732327,1260775,"O",81188.39,"1995-09-12","5-LOW","Clerk#000001850",0,"packages. deposits lose fluffily. blithely ironic"
4732353,699047,"O",150207.66,"1995-07-13","3-MEDIUM","Clerk#000000070",0,"onic requests. packages are slyly after the permanently pend"
4732358,954508,"P",187620.03,"1995-03-28","1-URGENT","Clerk#000007140",0,"fully bold depths. pending pinto beans cajole quickly regular accounts"
4732389,673117,"P",161417.02,"1995-03-26","5-LOW","Clerk#000008325",0,"ctions. quickly ironic warhorses sleep"
4732480,109933,"O",20888.06,"1995-06-27","3-MEDIUM","Clerk#000005945",0,"e special pinto beans are fur"
4732544,1220614,"O",270637.83,"1995-12-18","4-NOT SPECIFIED","Clerk#000000525",0,". regular packages sleep ironic deposits. ironic somas nag blithely around t"
4732545,826492,"O",153288.70,"1995-11-15","5-LOW","Clerk#000006279",0," silent, even pinto beans"
4732612,1410050,"O",143728.86,"1995-09-02","3-MEDIUM","Clerk#000003068",0," accounts run accounts. dogged ideas are. blithely even inst"
4732615,662569,"O",94464.73,"1995-06-24","5-LOW","Clerk#000003875",0,". quiet dolphins haggle blithely. unusual foxes nag slyl"
4732643,699322,"O",39738.51,"1995-10-18","3-MEDIUM","Clerk#000006965",0,"uickly final reques"
4732647,1290196,"O",66095.65,"1995-10-01","4-NOT SPECIFIED","Clerk#000001175",0,"ainst the quickly special platelets integrate fluffily packages. quickly fi"
4732673,493553,"O",229307.51,"1995-08-02","5-LOW","Clerk#000006621",0,"slyly alongside of the unusual deposits. slyly regular platelets sleep fl"
4732675,1341755,"P",192728.25,"1995-06-01","5-LOW","Clerk#000007346",0,"pecial ideas. even, express foxes "
4732708,865301,"O",165974.50,"1995-07-18","3-MEDIUM","Clerk#000004014",0," slyly even platelets a"
4732736,917158,"F",110515.14,"1995-03-15","3-MEDIUM","Clerk#000008862",0,"pecial frays cajole carefully against th"
4732738,485701,"O",224173.94,"1995-06-08","3-MEDIUM","Clerk#000003515",0,"ffily ironic packages. pending account"
4732740,1010125,"O",204927.98,"1995-12-07","3-MEDIUM","Clerk#000002242",0,"ironic pinto beans. regular courts wake. special, ironic packa"
4732769,398738,"O",122974.65,"1995-11-06","2-HIGH","Clerk#000009304",0,"e above the quickly regular package"
4732771,548768,"O",208207.46,"1995-11-24","1-URGENT","Clerk#000000068",0,"y busy requests. regular theodolites haggle after the s"
4732897,849943,"O",35788.31,"1995-07-12","1-URGENT","Clerk#000009424",0,"p slyly. dependencies nag quickly after the final instructions. "
4732898,484036,"O",218064.91,"1995-09-04","5-LOW","Clerk#000004897",0,"te even deposits. theodolites a"
4732929,795697,"O",14319.34,"1995-07-30","1-URGENT","Clerk#000005283",0,"s: fluffily pending warthogs mold at the blithely regular accoun"
4732932,467012,"O",208817.55,"1995-12-23","4-NOT SPECIFIED","Clerk#000008285",0,"eposits use furiously reg"
4732933,1069957,"F",50899.96,"1995-02-07","1-URGENT","Clerk#000007138",0,"ans. slyly ironic ideas along the even courts shall have to br"
4732967,105703,"F",57333.55,"1995-03-13","2-HIGH","Clerk#000005680",0," furiously regular package"
4732995,655438,"O",109174.27,"1995-12-31","4-NOT SPECIFIED","Clerk#000004129",0,"ic instructions use. packages according to the quickly bold packages are"
4733024,102175,"O",100651.35,"1995-12-12","3-MEDIUM","Clerk#000008015",0,"dolites. slyly bold excuses "
4733026,1083607,"O",101713.69,"1995-07-03","1-URGENT","Clerk#000002105",0," instructions are furiously alongside of the f"
4733028,498241,"O",150463.28,"1995-11-06","4-NOT SPECIFIED","Clerk#000002701",0," accounts haggle blit"
4733029,921169,"O",121237.49,"1995-07-29","1-URGENT","Clerk#000008349",0,"inal deposits. fluffily bold ideas cajole"
4733031,101798,"P",149983.08,"1995-04-07","5-LOW","Clerk#000008856",0," express theodolites. blithely pending packages again"
21113447,1422892,"P",131257.47,"1995-04-09","2-HIGH","Clerk#000000402",0," regular epitaphs. even ideas wake ironic foxes. even, s"
21113473,1146953,"P",201911.83,"1995-02-22","4-NOT SPECIFIED","Clerk#000001309",0,"ructions haggle. express pint"
21113475,1104908,"O",330222.67,"1995-06-24","4-NOT SPECIFIED","Clerk#000000582",0,"sts. final, final requests affix carefully. blithely final pac"
21113506,656354,"O",13303.01,"1995-12-20","1-URGENT","Clerk#000001842",0," silent waters. carefully permanent plat"
21113508,688270,"O",15298.89,"1995-06-27","3-MEDIUM","Clerk#000003850",0,"posits hang slyly pending packages. furiously si"
21113539,1071895,"O",157971.59,"1995-09-18","2-HIGH","Clerk#000009149",0,"y ironic foxes use quickly alongside of the slyly"
21113543,941873,"O",46133.11,"1995-05-18","1-URGENT","Clerk#000009478",0," wake according to the unusual accounts. "
21113568,558455,"O",66222.27,"1995-06-24","1-URGENT","Clerk#000009523",0,"wake carefully quickly regular packages. packages nag carefu"
21113571,50353,"F",143266.17,"1995-02-22","5-LOW","Clerk#000001098",0,"s affix blithely at the carefully final platelets. slyly special asymptot"
21113600,930235,"O",192103.10,"1995-12-01","1-URGENT","Clerk#000000113",0,"lithely! carefully pendi"
21113607,1431668,"O",133385.86,"1995-12-27","3-MEDIUM","Clerk#000008619",0,"ate carefully express accounts. slyly express foxes promise slyl"
21113667,1468396,"O",163259.21,"1995-10-15","4-NOT SPECIFIED","Clerk#000002820",0,"ing requests sleep finally fo"
21113669,866083,"F",75880.78,"1995-01-19","3-MEDIUM","Clerk#000003890",0," ironic pinto beans. final packages among the special, bold courts haggl"
21113728,531385,"F",136148.92,"1995-01-18","1-URGENT","Clerk#000009609",0,"riously special instr"
21113760,113656,"O",65441.06,"1995-12-07","5-LOW","Clerk#000002087",0,"hlessly. slyly bold pinto beans wa"
21113765,662716,"O",130636.61,"1995-08-09","3-MEDIUM","Clerk#000008991",0,"ress theodolites against the furiously regular somas"
21113766,747130,"F",155297.95,"1995-02-10","5-LOW","Clerk#000009033",0,"ze slyly along the bold pack"
21113795,1212058,"O",128270.70,"1995-06-24","5-LOW","Clerk#000001015",0," bold accounts are. final requests maintain permanently. pa"
21113796,1029155,"F",222441.29,"1995-02-06","5-LOW","Clerk#000002923",0,"the requests. slyly ironic instructions sleep according to t"
21113824,974437,"O",189282.69,"1995-07-15","4-NOT SPECIFIED","Clerk#000000225",0," silent, even ideas. special ideas are. stealthy i"
21113827,1461632,"P",246904.52,"1995-05-30","3-MEDIUM","Clerk#000001438",0,"odolites. unusual, ironic packages ar"
21113831,972697,"F",191561.90,"1995-01-24","1-URGENT","Clerk#000009357",0,"e fluffily fluffily regular requests"
21113860,904876,"F",38990.10,"1995-02-03","2-HIGH","Clerk#000005180",0," foxes wake carefully after the furiously daring th"
21113863,1469273,"O",221754.00,"1995-10-02","3-MEDIUM","Clerk#000001372",0,"y regular deposits: req"
21113893,26875,"P",303875.69,"1995-05-21","1-URGENT","Clerk#000005464",0,"ual packages are carefully special pla"
21113920,794107,"O",151355.07,"1995-12-25","4-NOT SPECIFIED","Clerk#000000661",0,"e deposits. pending dolphins sl"
21113922,764962,"O",71560.70,"1995-11-14","3-MEDIUM","Clerk#000001522",0,"s haggle fluffily carefu"
21113923,214363,"O",88299.84,"1995-05-05","4-NOT SPECIFIED","Clerk#000005204",0,"fully permanent requests. slyly even deposits sleep slyly special pa"
21113925,171946,"P",151670.91,"1995-03-10","2-HIGH","Clerk#000003550",0,"lly bold packages. deposits sleep among "
21113954,710854,"F",71434.71,"1995-04-26","2-HIGH","Clerk#000007994",0,"efully ironic instructions. quickly regu"
21113991,1373119,"F",47031.61,"1995-01-14","3-MEDIUM","Clerk#000003510",0,"al deposits. regular, express accounts use carefully"
21114016,505376,"F",59863.60,"1995-02-19","1-URGENT","Clerk#000002019",0,"ully bold requests a"
21114022,1181890,"O",111583.51,"1995-09-28","5-LOW","Clerk#000001809",0,"xpress asymptotes. regular sauternes haggle blithely"
21114080,1404097,"F",42939.80,"1995-03-21","5-LOW","Clerk#000007665",0,"y requests. final, ironic depo"
21114082,1236541,"O",63110.96,"1995-12-02","3-MEDIUM","Clerk#000009557",0,"equests dazzle packages. regular, ironic accounts believe above the regular p"
21114119,747770,"O",159614.70,"1995-12-23","3-MEDIUM","Clerk#000008315",0,", even depths detect about the carefully regular dugouts-- slyly regular re"
21114146,660844,"P",246720.70,"1995-03-02","3-MEDIUM","Clerk#000003892",0,"ronically special gifts. f"
21114211,341084,"F",161917.21,"1995-02-19","4-NOT SPECIFIED","Clerk#000006923",0,"unts are quickly. carefull"
21114213,481307,"F",295064.48,"1995-01-22","3-MEDIUM","Clerk#000006743",0,"ular accounts eat slyly deposits. slyly iron"
21114310,1429343,"F",95208.58,"1995-04-23","5-LOW","Clerk#000009026",0," ironic requests wake blithely carefully regular accounts. blithely bold "
21114336,1147982,"O",125554.51,"1995-10-11","3-MEDIUM","Clerk#000005172",0,"he dependencies. slyl"
21114338,1146328,"O",240081.46,"1995-10-28","2-HIGH","Clerk#000008785",0," requests are furiously across the slyly bold theodo"
21114368,744568,"O",11420.63,"1995-07-06","5-LOW","Clerk#000000271",0,"as affix. even, ironic pinto beans wake slyl"
21114369,939944,"O",141662.55,"1995-06-12","1-URGENT","Clerk#000003006",0,"nts wake. slyly final foxes sleep according to the e"
21114400,650200,"F",173901.91,"1995-01-05","2-HIGH","Clerk#000002825",0,"onic dugouts. fluffily ironic deposits nag carefull"
21114407,1177111,"O",201792.16,"1995-06-30","3-MEDIUM","Clerk#000000438",0,"s use furiously according to the fluffily "
21114496,335392,"O",112395.49,"1995-11-18","1-URGENT","Clerk#000005874",0,"packages. regular, regular foxe"
21114500,157538,"F",16535.46,"1995-01-22","4-NOT SPECIFIED","Clerk#000001108",0,"ly even requests shall wake for t"
21114597,261878,"O",52786.55,"1995-05-08","5-LOW","Clerk#000000541",0,"out the fluffily final asymp"
21114657,1243814,"O",5629.35,"1995-12-31","2-HIGH","Clerk#000007628",0,"ides the furiously bold accoun"
21114722,1475465,"O",127515.36,"1995-11-15","5-LOW","Clerk#000008009",0,"posits. regular dugouts afte"
21114725,1038820,"O",86886.32,"1995-06-01","4-NOT SPECIFIED","Clerk#000005024",0,"ly even instructions use accordi"
21114789,1430999,"P",36700.75,"1995-05-13","4-NOT SPECIFIED","Clerk#000007264",0,"refully. special, special c"
21114791,408724,"O",156419.22,"1995-11-09","2-HIGH","Clerk#000005061",0,"ng to the carefully unusual pains mold bold excuses. quickly regula"
21114816,912074,"O",209492.52,"1995-07-15","1-URGENT","Clerk#000008838",0,"ructions are slyly. fluffily fluffy accounts are. fluffily ruthless at"
21114822,1091926,"F",36574.49,"1995-04-08","3-MEDIUM","Clerk#000008626",0,"t packages wake slyly spec"
21114914,1101830,"P",267738.67,"1995-04-22","3-MEDIUM","Clerk#000002365",0,"ously bold dolphins? packages sleep furiously "
21114946,602443,"F",88256.91,"1995-02-13","5-LOW","Clerk#000001112",0,"l Tiresias x-ray blithely against the closely u"
21114948,1323598,"O",146257.45,"1995-06-02","3-MEDIUM","Clerk#000009046",0,"nic theodolites wake doggedly unusual accounts. slyly ironic requests"
21114980,576316,"O",119868.95,"1995-07-14","5-LOW","Clerk#000008830",0," requests cajole. even, final dolphins thrash quickly. quiet theodolite"
21115009,589960,"O",202926.24,"1995-07-26","2-HIGH","Clerk#000006185",0,"counts boost carefully quickly final pinto bean"
21115011,467507,"O",260373.10,"1995-09-13","4-NOT SPECIFIED","Clerk#000007393",0,"the regular asymptotes. fluffily final deposits haggle slyly. q"
21115015,237826,"O",252634.81,"1995-12-29","5-LOW","Clerk#000001709",0,"deposits wake express accounts. furi"
21115044,873791,"O",37342.32,"1995-05-01","4-NOT SPECIFIED","Clerk#000006921",0,"around the instructions sleep slyly across the final deposits. qu"
21115073,2506,"O",40581.98,"1995-04-26","3-MEDIUM","Clerk#000004714",0," are carefully express asymptotes. furiously ironic req"
21115079,524371,"P",42397.59,"1995-03-20","3-MEDIUM","Clerk#000000954",0,"uses. fluffily express foxes wake along the bli"
21115110,600589,"O",153799.90,"1995-09-12","4-NOT SPECIFIED","Clerk#000008224",0,"refully regular requests sleep blithely furiously un"
21115143,773636,"O",312589.33,"1995-06-26","5-LOW","Clerk#000000671",0,"gle blithely across "
21115175,1427098,"O",115633.04,"1995-09-23","2-HIGH","Clerk#000003004",0,"er the carefully bold accounts. quickly final dol"
21115264,198085,"F",24895.39,"1995-04-02","2-HIGH","Clerk#000002705",0,"doggedly regular requests. quickly bold instructions are slyly. slyl"
21115267,371158,"O",199267.69,"1995-12-01","3-MEDIUM","Clerk#000008165",0,"cording to the packages. foxes cajole furiously. blithely re"
21115270,277196,"F",102334.72,"1995-02-03","4-NOT SPECIFIED","Clerk#000006178",0,"rthogs try to wake furiousl"
21115271,1330822,"F",280029.15,"1995-01-03","4-NOT SPECIFIED","Clerk#000001190",0,"e slyly pending notornis are slyly carefully final accoun"
21115301,449068,"F",152690.45,"1995-02-02","2-HIGH","Clerk#000000884",0,"y after the carefully even deposits. regular, even packag"
21115362,788938,"F",280709.26,"1995-02-06","2-HIGH","Clerk#000007085",0,"l theodolites wake furiously pending di"
21115363,1154087,"O",99399.31,"1995-11-23","2-HIGH","Clerk#000007125",0,"integrate around the slyly express pinto beans. ironic packages lose. unus"
21115392,494494,"O",99200.12,"1995-09-05","5-LOW","Clerk#000006325",0,"excuses haggle slyly across the slyly regular deposits. unusual, f"
21115427,438257,"F",183911.72,"1995-01-17","2-HIGH","Clerk#000001258",0,"t to sleep furiously "
21115429,1432063,"O",251958.55,"1995-12-03","5-LOW","Clerk#000007003",0,"lways fluffily sly ideas. sly notornis affix busily. slyly "
